,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
82697,,,0.012,71.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,34.864,2671.0,,eran,71.0 convMedGTANH__PGDK_w_0.0313.onnx 0.012,1,1,True
82693,,,0.01,71.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,35.663,2671.0,,eran,71.0 convMedGTANH__PGDK_w_0.0313.onnx 0.01,1,1,True
82689,,,0.008,71.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,36.799,2671.0,,eran,71.0 convMedGTANH__PGDK_w_0.0313.onnx 0.008,1,1,True
82687,,,0.005,71.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,33.797,2671.0,,eran,71.0 convMedGTANH__PGDK_w_0.0313.onnx 0.005,1,1,True
83892,,,0.03,72.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,36.727,2672.0,,eran,72.0 convMedGTANH__PGDK_w_0.0313.onnx 0.03,1,1,True
83897,,,0.04,72.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,38.232,2672.0,,eran,72.0 convMedGTANH__PGDK_w_0.0313.onnx 0.04,1,1,True
83898,,,0.004,72.0,convMedGTANH__Point.onnx,unsat,41.657,172.0,,eran,72.0 convMedGTANH__Point.onnx 0.004,1,1,True
85111,,,0.04,73.0,convMedGTANH__Point.onnx,unsat,38.271,173.0,,eran,73.0 convMedGTANH__Point.onnx 0.04,1,1,True
85105,,,0.025,73.0,convMedGTANH__Point.onnx,unsat,37.884,173.0,,eran,73.0 convMedGTANH__Point.onnx 0.025,1,1,True
85102,,,0.02,73.0,convMedGTANH__Point.onnx,unsat,37.93,173.0,,eran,73.0 convMedGTANH__Point.onnx 0.02,1,1,True
85099,,,0.012,73.0,convMedGTANH__Point.onnx,unsat,37.927,173.0,,eran,73.0 convMedGTANH__Point.onnx 0.012,1,1,True
85097,,,0.01,73.0,convMedGTANH__Point.onnx,unsat,38.618,173.0,,eran,73.0 convMedGTANH__Point.onnx 0.01,1,1,True
85094,,,0.008,73.0,convMedGTANH__Point.onnx,unsat,35.959,173.0,,eran,73.0 convMedGTANH__Point.onnx 0.008,1,1,True
85090,,,0.005,73.0,convMedGTANH__Point.onnx,unsat,38.199,173.0,,eran,73.0 convMedGTANH__Point.onnx 0.005,1,1,True
85088,,,0.004,73.0,convMedGTANH__Point.onnx,unsat,41.273,173.0,,eran,73.0 convMedGTANH__Point.onnx 0.004,1,1,True
85083,,,0.04,73.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,35.11,2673.0,,eran,73.0 convMedGTANH__PGDK_w_0.0313.onnx 0.04,1,1,True
85081,,,0.03,73.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,35.273,2673.0,,eran,73.0 convMedGTANH__PGDK_w_0.0313.onnx 0.03,1,1,True
85079,,,0.025,73.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,33.417,2673.0,,eran,73.0 convMedGTANH__PGDK_w_0.0313.onnx 0.025,1,1,True
85076,,,0.02,73.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,36.732,2673.0,,eran,73.0 convMedGTANH__PGDK_w_0.0313.onnx 0.02,1,1,True
85072,,,0.012,73.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,33.662,2673.0,,eran,73.0 convMedGTANH__PGDK_w_0.0313.onnx 0.012,1,1,True
85068,,,0.01,73.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,34.982,2673.0,,eran,73.0 convMedGTANH__PGDK_w_0.0313.onnx 0.01,1,1,True
85065,,,0.008,73.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,34.93,2673.0,,eran,73.0 convMedGTANH__PGDK_w_0.0313.onnx 0.008,1,1,True
85062,,,0.005,73.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,35.077,2673.0,,eran,73.0 convMedGTANH__PGDK_w_0.0313.onnx 0.005,1,1,True
85061,,,0.004,73.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,8.943,2673.0,,eran,73.0 convMedGTANH__PGDK_w_0.0313.onnx 0.004,1,1,True
85056,,,0.04,73.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,37.357,1173.0,,eran,73.0 convMedGTANH__PGDK_w_0.0078.onnx 0.04,1,1,True
85107,,,0.03,73.0,convMedGTANH__Point.onnx,unsat,38.485,173.0,,eran,73.0 convMedGTANH__Point.onnx 0.03,1,1,True
85357,,,0.004,73.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.877,3673.0,,eran,73.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.004,1,1,True
85050,,,0.025,73.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,34.287,1173.0,,eran,73.0 convMedGTANH__PGDK_w_0.0078.onnx 0.025,1,1,True
85361,,,0.005,73.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.841,3673.0,,eran,73.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.005,1,1,True
85412,,,0.004,73.0,ffnnTANH__Point_6_500.onnx,unsat,3.581,773.0,,eran,73.0 ffnnTANH__Point_6_500.onnx 0.004,1,1,True
85407,,,0.04,73.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.048,2573.0,,eran,73.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.04,1,1,True
85406,,,0.03,73.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.083,2573.0,,eran,73.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.03,1,1,True
85403,,,0.025,73.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.047,2573.0,,eran,73.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.025,1,1,True
85398,,,0.02,73.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.063,2573.0,,eran,73.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.02,1,1,True
85396,,,0.012,73.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.049,2573.0,,eran,73.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
85393,,,0.01,73.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.074,2573.0,,eran,73.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.01,1,1,True
85389,,,0.008,73.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.059,2573.0,,eran,73.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.008,1,1,True
85387,,,0.005,73.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.085,2573.0,,eran,73.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.005,1,1,True
85383,,,0.004,73.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,4.064,2573.0,,eran,73.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.004,1,1,True
85382,,,0.04,73.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.876,3673.0,,eran,73.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.04,1,1,True
85379,,,0.03,73.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.884,3673.0,,eran,73.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.03,1,1,True
85375,,,0.025,73.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.868,3673.0,,eran,73.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.025,1,1,True
85372,,,0.02,73.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.868,3673.0,,eran,73.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.02,1,1,True
85370,,,0.012,73.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.9,3673.0,,eran,73.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
85365,,,0.01,73.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.873,3673.0,,eran,73.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.01,1,1,True
85362,,,0.008,73.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.921,3673.0,,eran,73.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.008,1,1,True
85054,,,0.03,73.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,33.157,1173.0,,eran,73.0 convMedGTANH__PGDK_w_0.0078.onnx 0.03,1,1,True
85048,,,0.02,73.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,34.209,1173.0,,eran,73.0 convMedGTANH__PGDK_w_0.0078.onnx 0.02,1,1,True
83902,,,0.005,72.0,convMedGTANH__Point.onnx,unsat,36.659,172.0,,eran,72.0 convMedGTANH__Point.onnx 0.005,1,1,True
84201,,,0.008,72.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.841,2572.0,,eran,72.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.008,1,1,True
84195,,,0.004,72.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.809,2572.0,,eran,72.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.004,1,1,True
84193,,,0.04,72.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,66.228,3672.0,,eran,72.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.04,1,1,True
84191,,,0.03,72.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,68.017,3672.0,,eran,72.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.03,1,1,True
84186,,,0.025,72.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,65.066,3672.0,,eran,72.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.025,1,1,True
84185,,,0.02,72.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,67.199,3672.0,,eran,72.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.02,1,1,True
84181,,,0.012,72.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,66.923,3672.0,,eran,72.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
84177,,,0.01,72.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,68.083,3672.0,,eran,72.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.01,1,1,True
84174,,,0.008,72.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,67.678,3672.0,,eran,72.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.008,1,1,True
84172,,,0.005,72.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,64.132,3672.0,,eran,72.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.005,1,1,True
84170,,,0.004,72.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,68.609,3672.0,,eran,72.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.004,1,1,True
83924,,,0.04,72.0,convMedGTANH__Point.onnx,unsat,35.478,172.0,,eran,72.0 convMedGTANH__Point.onnx 0.04,1,1,True
83920,,,0.03,72.0,convMedGTANH__Point.onnx,unsat,38.747,172.0,,eran,72.0 convMedGTANH__Point.onnx 0.03,1,1,True
83916,,,0.025,72.0,convMedGTANH__Point.onnx,unsat,41.57,172.0,,eran,72.0 convMedGTANH__Point.onnx 0.025,1,1,True
83914,,,0.02,72.0,convMedGTANH__Point.onnx,unsat,34.918,172.0,,eran,72.0 convMedGTANH__Point.onnx 0.02,1,1,True
83912,,,0.012,72.0,convMedGTANH__Point.onnx,unsat,38.822,172.0,,eran,72.0 convMedGTANH__Point.onnx 0.012,1,1,True
83907,,,0.01,72.0,convMedGTANH__Point.onnx,unsat,39.478,172.0,,eran,72.0 convMedGTANH__Point.onnx 0.01,1,1,True
83906,,,0.008,72.0,convMedGTANH__Point.onnx,unsat,34.941,172.0,,eran,72.0 convMedGTANH__Point.onnx 0.008,1,1,True
84199,,,0.005,72.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.844,2572.0,,eran,72.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.005,1,1,True
84205,,,0.01,72.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.863,2572.0,,eran,72.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.01,1,1,True
85046,,,0.012,73.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,33.79,1173.0,,eran,73.0 convMedGTANH__PGDK_w_0.0078.onnx 0.012,1,1,True
84209,,,0.012,72.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.866,2572.0,,eran,72.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
85043,,,0.01,73.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,37.113,1173.0,,eran,73.0 convMedGTANH__PGDK_w_0.0078.onnx 0.01,1,1,True
85040,,,0.008,73.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,38.522,1173.0,,eran,73.0 convMedGTANH__PGDK_w_0.0078.onnx 0.008,1,1,True
85035,,,0.005,73.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,37.102,1173.0,,eran,73.0 convMedGTANH__PGDK_w_0.0078.onnx 0.005,1,1,True
85033,,,0.004,73.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,36.653,1173.0,,eran,73.0 convMedGTANH__PGDK_w_0.0078.onnx 0.004,1,1,True
84248,,,0.04,72.0,ffnnTANH__Point_6_500.onnx,unsat,4.169,772.0,,eran,72.0 ffnnTANH__Point_6_500.onnx 0.04,1,1,True
84245,,,0.03,72.0,ffnnTANH__Point_6_500.onnx,unsat,4.166,772.0,,eran,72.0 ffnnTANH__Point_6_500.onnx 0.03,1,1,True
84241,,,0.025,72.0,ffnnTANH__Point_6_500.onnx,unsat,4.189,772.0,,eran,72.0 ffnnTANH__Point_6_500.onnx 0.025,1,1,True
84238,,,0.02,72.0,ffnnTANH__Point_6_500.onnx,unsat,4.179,772.0,,eran,72.0 ffnnTANH__Point_6_500.onnx 0.02,1,1,True
84235,,,0.012,72.0,ffnnTANH__Point_6_500.onnx,unsat,4.195,772.0,,eran,72.0 ffnnTANH__Point_6_500.onnx 0.012,1,1,True
84232,,,0.01,72.0,ffnnTANH__Point_6_500.onnx,unsat,4.164,772.0,,eran,72.0 ffnnTANH__Point_6_500.onnx 0.01,1,1,True
84228,,,0.008,72.0,ffnnTANH__Point_6_500.onnx,unsat,4.188,772.0,,eran,72.0 ffnnTANH__Point_6_500.onnx 0.008,1,1,True
84227,,,0.005,72.0,ffnnTANH__Point_6_500.onnx,unsat,4.176,772.0,,eran,72.0 ffnnTANH__Point_6_500.onnx 0.005,1,1,True
84223,,,0.004,72.0,ffnnTANH__Point_6_500.onnx,unsat,4.182,772.0,,eran,72.0 ffnnTANH__Point_6_500.onnx 0.004,1,1,True
84219,,,0.04,72.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.842,2572.0,,eran,72.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.04,1,1,True
84216,,,0.03,72.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.855,2572.0,,eran,72.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.03,1,1,True
84213,,,0.025,72.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.847,2572.0,,eran,72.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.025,1,1,True
84211,,,0.02,72.0,ffnnTANH__PGDK_w_0.0313_6_500.onnx,unsat,3.853,2572.0,,eran,72.0 ffnnTANH__PGDK_w_0.0313_6_500.onnx 0.02,1,1,True
74668,,,0.005,65.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.856,3665.0,,eran,65.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.005,1,1,True
74664,,,0.004,65.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.905,3665.0,,eran,65.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.004,1,1,True
74420,,,0.04,65.0,convMedGTANH__Point.onnx,unsat,39.124,165.0,,eran,65.0 convMedGTANH__Point.onnx 0.04,1,1,True
64865,,,0.025,58.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.243,1158.0,,eran,58.0 convMedGTANH__PGDK_w_0.0078.onnx 0.025,1,1,True
64889,,,0.02,58.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.209,2658.0,,eran,58.0 convMedGTANH__PGDK_w_0.0313.onnx 0.02,1,1,True
64884,,,0.012,58.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.188,2658.0,,eran,58.0 convMedGTANH__PGDK_w_0.0313.onnx 0.012,1,1,True
64883,,,0.01,58.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.218,2658.0,,eran,58.0 convMedGTANH__PGDK_w_0.0313.onnx 0.01,1,1,True
64878,,,0.008,58.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.209,2658.0,,eran,58.0 convMedGTANH__PGDK_w_0.0313.onnx 0.008,1,1,True
64876,,,0.005,58.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.196,2658.0,,eran,58.0 convMedGTANH__PGDK_w_0.0313.onnx 0.005,1,1,True
64873,,,0.004,58.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.209,2658.0,,eran,58.0 convMedGTANH__PGDK_w_0.0313.onnx 0.004,1,1,True
64870,,,0.04,58.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.213,1158.0,,eran,58.0 convMedGTANH__PGDK_w_0.0078.onnx 0.04,1,1,True
64868,,,0.03,58.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.191,1158.0,,eran,58.0 convMedGTANH__PGDK_w_0.0078.onnx 0.03,1,1,True
64862,,,0.02,58.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.198,1158.0,,eran,58.0 convMedGTANH__PGDK_w_0.0078.onnx 0.02,1,1,True
63679,,,0.03,57.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.553,1157.0,,eran,57.0 convMedGTANH__PGDK_w_0.0078.onnx 0.03,1,1,True
64859,,,0.012,58.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.185,1158.0,,eran,58.0 convMedGTANH__PGDK_w_0.0078.onnx 0.012,1,1,True
64856,,,0.01,58.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.195,1158.0,,eran,58.0 convMedGTANH__PGDK_w_0.0078.onnx 0.01,1,1,True
64853,,,0.008,58.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.2,1158.0,,eran,58.0 convMedGTANH__PGDK_w_0.0078.onnx 0.008,1,1,True
64848,,,0.005,58.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.223,1158.0,,eran,58.0 convMedGTANH__PGDK_w_0.0078.onnx 0.005,1,1,True
64847,,,0.004,58.0,convMedGTANH__PGDK_w_0.0078.onnx,unsat,1.239,1158.0,,eran,58.0 convMedGTANH__PGDK_w_0.0078.onnx 0.004,1,1,True
64061,,,0.04,57.0,ffnnTANH__Point_6_500.onnx,unsat,4.383,757.0,,eran,57.0 ffnnTANH__Point_6_500.onnx 0.04,1,1,True
64056,,,0.03,57.0,ffnnTANH__Point_6_500.onnx,unsat,4.385,757.0,,eran,57.0 ffnnTANH__Point_6_500.onnx 0.03,1,1,True
64053,,,0.025,57.0,ffnnTANH__Point_6_500.onnx,unsat,4.387,757.0,,eran,57.0 ffnnTANH__Point_6_500.onnx 0.025,1,1,True
64890,,,0.025,58.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.283,2658.0,,eran,58.0 convMedGTANH__PGDK_w_0.0313.onnx 0.025,1,1,True
64895,,,0.03,58.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.243,2658.0,,eran,58.0 convMedGTANH__PGDK_w_0.0313.onnx 0.03,1,1,True
64898,,,0.04,58.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.234,2658.0,,eran,58.0 convMedGTANH__PGDK_w_0.0313.onnx 0.04,1,1,True
64899,,,0.004,58.0,convMedGTANH__Point.onnx,unsat,1.208,158.0,,eran,58.0 convMedGTANH__Point.onnx 0.004,1,1,True
65195,,,0.04,58.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.038,3658.0,,eran,58.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.04,1,1,True
65192,,,0.03,58.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.045,3658.0,,eran,58.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.03,1,1,True
65187,,,0.025,58.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.031,3658.0,,eran,58.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.025,1,1,True
65186,,,0.02,58.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.033,3658.0,,eran,58.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.02,1,1,True
65183,,,0.012,58.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.05,3658.0,,eran,58.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
65178,,,0.01,58.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.014,3658.0,,eran,58.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.01,1,1,True
65175,,,0.008,58.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.051,3658.0,,eran,58.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.008,1,1,True
65174,,,0.005,58.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.995,3658.0,,eran,58.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.005,1,1,True
65170,,,0.004,58.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.051,3658.0,,eran,58.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.004,1,1,True
64925,,,0.04,58.0,convMedGTANH__Point.onnx,unsat,1.198,158.0,,eran,58.0 convMedGTANH__Point.onnx 0.04,1,1,True
64921,,,0.03,58.0,convMedGTANH__Point.onnx,unsat,1.195,158.0,,eran,58.0 convMedGTANH__Point.onnx 0.03,1,1,True
64917,,,0.025,58.0,convMedGTANH__Point.onnx,unsat,1.209,158.0,,eran,58.0 convMedGTANH__Point.onnx 0.025,1,1,True
64915,,,0.02,58.0,convMedGTANH__Point.onnx,unsat,1.196,158.0,,eran,58.0 convMedGTANH__Point.onnx 0.02,1,1,True
64912,,,0.012,58.0,convMedGTANH__Point.onnx,unsat,1.191,158.0,,eran,58.0 convMedGTANH__Point.onnx 0.012,1,1,True
64908,,,0.01,58.0,convMedGTANH__Point.onnx,unsat,1.206,158.0,,eran,58.0 convMedGTANH__Point.onnx 0.01,1,1,True
64906,,,0.008,58.0,convMedGTANH__Point.onnx,unsat,1.213,158.0,,eran,58.0 convMedGTANH__Point.onnx 0.008,1,1,True
64904,,,0.005,58.0,convMedGTANH__Point.onnx,unsat,1.18,158.0,,eran,58.0 convMedGTANH__Point.onnx 0.005,1,1,True
64050,,,0.02,57.0,ffnnTANH__Point_6_500.onnx,unsat,4.383,757.0,,eran,57.0 ffnnTANH__Point_6_500.onnx 0.02,1,1,True
64049,,,0.012,57.0,ffnnTANH__Point_6_500.onnx,unsat,4.416,757.0,,eran,57.0 ffnnTANH__Point_6_500.onnx 0.012,1,1,True
64044,,,0.01,57.0,ffnnTANH__Point_6_500.onnx,unsat,4.381,757.0,,eran,57.0 ffnnTANH__Point_6_500.onnx 0.01,1,1,True
63982,,,0.004,57.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,4.008,3657.0,,eran,57.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.004,1,1,True
63732,,,0.03,57.0,convMedGTANH__Point.onnx,unsat,1.644,157.0,,eran,57.0 convMedGTANH__Point.onnx 0.03,1,1,True
63731,,,0.025,57.0,convMedGTANH__Point.onnx,unsat,1.65,157.0,,eran,57.0 convMedGTANH__Point.onnx 0.025,1,1,True
63727,,,0.02,57.0,convMedGTANH__Point.onnx,unsat,1.646,157.0,,eran,57.0 convMedGTANH__Point.onnx 0.02,1,1,True
63725,,,0.012,57.0,convMedGTANH__Point.onnx,unsat,1.628,157.0,,eran,57.0 convMedGTANH__Point.onnx 0.012,1,1,True
63720,,,0.01,57.0,convMedGTANH__Point.onnx,unsat,1.653,157.0,,eran,57.0 convMedGTANH__Point.onnx 0.01,1,1,True
63719,,,0.008,57.0,convMedGTANH__Point.onnx,unsat,1.662,157.0,,eran,57.0 convMedGTANH__Point.onnx 0.008,1,1,True
63716,,,0.005,57.0,convMedGTANH__Point.onnx,unsat,1.648,157.0,,eran,57.0 convMedGTANH__Point.onnx 0.005,1,1,True
63711,,,0.004,57.0,convMedGTANH__Point.onnx,unsat,1.656,157.0,,eran,57.0 convMedGTANH__Point.onnx 0.004,1,1,True
63709,,,0.04,57.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.348,2657.0,,eran,57.0 convMedGTANH__PGDK_w_0.0313.onnx 0.04,1,1,True
63706,,,0.03,57.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.329,2657.0,,eran,57.0 convMedGTANH__PGDK_w_0.0313.onnx 0.03,1,1,True
63703,,,0.025,57.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.37,2657.0,,eran,57.0 convMedGTANH__PGDK_w_0.0313.onnx 0.025,1,1,True
63699,,,0.02,57.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.333,2657.0,,eran,57.0 convMedGTANH__PGDK_w_0.0313.onnx 0.02,1,1,True
63696,,,0.012,57.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.319,2657.0,,eran,57.0 convMedGTANH__PGDK_w_0.0313.onnx 0.012,1,1,True
63694,,,0.01,57.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.33,2657.0,,eran,57.0 convMedGTANH__PGDK_w_0.0313.onnx 0.01,1,1,True
63692,,,0.008,57.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.327,2657.0,,eran,57.0 convMedGTANH__PGDK_w_0.0313.onnx 0.008,1,1,True
63687,,,0.005,57.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.305,2657.0,,eran,57.0 convMedGTANH__PGDK_w_0.0313.onnx 0.005,1,1,True
63685,,,0.004,57.0,convMedGTANH__PGDK_w_0.0313.onnx,unsat,1.33,2657.0,,eran,57.0 convMedGTANH__PGDK_w_0.0313.onnx 0.004,1,1,True
63735,,,0.04,57.0,convMedGTANH__Point.onnx,unsat,1.657,157.0,,eran,57.0 convMedGTANH__Point.onnx 0.04,1,1,True
63985,,,0.005,57.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.949,3657.0,,eran,57.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.005,1,1,True
64041,,,0.008,57.0,ffnnTANH__Point_6_500.onnx,unsat,4.449,757.0,,eran,57.0 ffnnTANH__Point_6_500.onnx 0.008,1,1,True
63987,,,0.008,57.0,ffnnTANH__PGDK_w_0.0078_6_500.onnx,unsat,3.983,3657.0,,eran,57.0 ffnnTANH__PGDK_w_0.0078_6_500.onnx 0.008,1,1,True
